P,H,HS,T,RH,CC
0,23,0,12.9,81,38
0,0,0,13,80,56
0,1,0,12.5,83,52
0,2,0,12.6,83,67
0,3,0,12,86,52
0,4,0,11.8,87,66
0,5,0,11.6,87,100
0,6,0,11.5,88,100
0,7,1.43,11.4,88,82
0.0316616,8,10.57,11.7,87,50
0.11868475,9,19.39,12.5,83,46
0.205565075,10,27.42,13.5,79,21
0.397840025,11,34.07,14.3,74,18
0.4819138,12,38.63,13.4,76,63
0.459189025,13,40.42,14,79,61
0.68431285,14,39.11,14.3,80,73
1.1920179,15,34.95,14,82,62
1.143786325,16,28.59,13.5,83,71
1.31361625,17,20.73,13.6,83,85
1.05901305,18,12,12.9,84,72
0.272616725,19,2.89,12.8,86,68
0.008895375,20,0,12.2,87,80
0,21,0,12.5,80,100
0,22,0,11.8,88,100
0,23,0,11.8,89,100
0,0,0,11.7,88,33
0,1,0,11.9,86,56
0,2,0,12.2,82,38
0,3,0,12.3,77,44
0,4,0,12.4,72,43
0,5,0,11.9,72,47
0,6,0,11.5,78,66
0,7,1.19,11.1,83,90
0.029027975,8,10.32,11.3,82,43
0.171217325,9,19.13,12.1,78,32
0.216487325,10,27.13,12.6,76,19
0.2303019,11,33.75,12.3,76,50
0.3207132,12,38.27,13,79,58
0.4210584,13,40.04,13.8,75,46
0.734807475,14,38.72,14.5,70,74
1.21406955,15,34.56,14.8,66,74
1.309670225,16,28.2,15.2,60,100
1.7584799,17,20.36,14.6,59,100
0.5881958,18,11.64,14,63,83
0.09727575,19,2.52,13.2,73,76
0.011160275,20,0,12.6,78,69
0,21,0,12.1,83,81
0,22,0,12.2,82,68
0,23,0,12.1,82,57
0,0,0,11.8,84,78
0,1,0,11.6,86,91
0,2,0,11.6,87,91
0,3,0,11.4,88,100
0,4,0,11.4,88,95
0,5,0,11.3,88,99
0,6,0,11.2,87,100
0,7,0.94,11.2,88,100
0.0219299,8,10.07,11.2,88,100
0.13154045,9,18.86,11.9,89,100
0.246943275,10,26.84,12,91,100
0.252872175,11,33.43,12.1,88,100
0.398851975,12,37.92,12,88,100
0.35946145,13,39.65,11.8,88,100
0.2177711,14,38.32,11.7,90,95
0.147538375,15,34.16,11.9,91,100
0.1433424,16,27.82,12,91,100
0.113597175,17,19.99,12.2,91,100
0.057576925,18,11.27,12,88,40
0.0197364,19,2.16,11.8,87,93
0.003171325,20,0,11.7,84,56
0,21,0,11.2,81,56
0,22,0,11.4,77,52
0,23,0,11.9,71,52
0,0,0,12.2,66,51
0,1,0,12.7,63,49
0,2,0,12.8,63,100
0,3,0,12.9,64,100
0,4,0,12.9,67,95
0,5,0,13.1,69,68
0,6,0,13.1,70,57
0,7,0.69,13,71,39
0.0050955,8,9.82,13.1,71,29
0.074080525,9,18.6,13.3,73,32
0.296423575,10,26.55,14.2,72,38
0.32869965,11,33.1,15.1,67,30
0.426418,12,37.56,15.2,68,56
0.6473936,13,39.26,15.3,69,41
0.827396775,14,37.92,15.4,69,45
0.7685163,15,33.77,15.7,67,66
0.895745275,16,27.43,15.2,68,64
0.864237,17,19.61,15.1,66,62
0.3137062,18,10.91,14.8,65,56
0.160141125,19,1.8,14.1,69,41
0.00029075,20,0,13.5,70,57
0,21,0,13,67,69
0,22,0,13,66,67
0,23,0,12.9,66,63
0,0,0,12.7,67,68
0,1,0,12.4,68,50
0,2,0,12.3,69,42
0,3,0,12.2,69,37
0,4,0,12,70,44
0,5,0,12.1,70,48
0,6,0,12,71,36
0,7,0.44,11.9,72,42
0.00685945,8,9.56,11.9,76,52
0.101808,9,18.33,12.3,80,54
0.264765,10,26.26,13.8,70,50
0.43977715,11,32.78,14.8,60,45
0.560413575,12,37.2,15.3,57,71
0.734338025,13,38.88,15.4,56,100
0.69738745,14,37.52,15.6,56,100
1.03464815,15,33.37,15.7,56,100
0.7316329,16,27.05,15.9,56,100
0.4847648,17,19.24,15.8,55,100
0.81002195,18,10.54,15.3,60,100
0.663217625,19,1.43,14.6,64,100
0.0058419,20,0,13.7,68,99
0,21,0,13.2,77,92
0,22,0,13.1,79,75
0,23,0,13,80,79
0,0,0,12.6,83,80
0,1,0,12.6,83,76
0,2,0,12.9,79,74
0,3,0,12.3,83,73
0,4,0,11.4,89,100
0,5,0,10.7,92,76
0,6,0,10.1,94,48
0,7,0.19,9.9,94,30
0.0148922,8,9.31,9.9,93,18
0.0788161,9,18.06,10.3,96,20
0.0993952,10,25.97,13,82,14
0.118579975,11,32.45,14.3,72,4
0.15725055,12,36.84,15.2,65,20
0.4104125,13,38.49,15.8,59,31
0.7697694,14,37.12,16,56,41
1.370163075,15,32.98,16.2,54,68
0.527297125,16,26.66,16.3,53,65
0.801636875,17,18.86,16.3,52,86
1.20130385,18,10.17,15.9,57,92
0.3534538,19,1.07,15.4,61,77
0.003123675,20,0,14.5,65,56
0,21,0,13.1,74,23
0,22,0,11.5,82,8
0,23,0,10.4,87,3
0,0,0,9.5,89,5
0,1,0,8.9,90,5
0,2,0,8.5,90,3
0,3,0,8.3,90,2
0,4,0,8.2,89,1
0,5,0,8.1,89,1
0,6,0,7.9,90,0
0,7,-0.07,7.7,90,1
0.011218575,8,9.05,7.6,91,6
0.085401225,9,17.79,8.9,91,1
0.124044625,10,25.67,11.6,81,8
0.176026825,11,32.13,13.7,75,21
0.22634795,12,36.48,15.4,68,26
0.374683275,13,38.1,16.6,60,13
0.724013825,14,36.72,17.4,54,31
1.142108575,15,32.58,17.6,51,55
1.302871675,16,26.28,17.7,50,95
1.2522172,17,18.49,17.7,50,79
0.5117482,18,9.81,17.3,54,27
0.0806245,19,0.7,16.3,61,32
0.000388875,20,0,14.9,66,32
0,21,0,13.5,72,31
0,22,0,12.8,75,36
0,23,0,12.2,78,44
0,0,0,12,77,38
0,1,0,11.7,78,43
0,2,0,11.5,78,40
0,3,0,11.6,77,47
0,4,0,11.4,77,37
0,5,0,11.5,77,34
0,6,0,11.4,77,50
0,7,-0.32,11.4,77,64
0.0021725,8,8.8,11.4,79,32
0.092608325,9,17.52,11.7,84,50
0.275829775,10,25.37,13.1,79,76
0.34500095,11,31.8,14,77,93
0.32105245,12,36.11,14.4,77,65
0.349075575,13,37.71,15,76,76
0.4392655,14,36.32,15.4,77,72
0.4226102,15,32.18,15.9,78,90
0.338431375,16,25.89,16.5,76,86
0.175541225,17,18.11,16.8,76,90
0.0427721,18,9.44,16.5,79,90
0.00402865,19,0.34,15.7,83,92
0,20,0,14.8,88,83
0,21,0,14.3,92,64
0,22,0,14.3,91,67
0,23,0,14.1,92,75
0,0,0,13.8,92,100
0,1,0,13.5,92,100
0,2,0,13.1,92,100
0,3,0,12.9,92,100
0,4,0,12.8,93,100
0,5,0,12.6,95,100
0,6,0,12.7,94,100
0,7,-0.57,12.6,95,100
0,8,8.54,12.6,96,100
0.03291325,9,17.24,13.2,97,100
0.203439375,10,25.08,13.2,94,100
0.34275935,11,31.47,13.4,90,100
0.309961775,12,35.75,14,84,54
0.2997416,13,37.32,14.5,79,61
0.3617197,14,35.92,14.9,75,100
0.472608825,15,31.79,15.3,71,100
0.531422525,16,25.5,15.6,67,100
0.6385281,17,17.74,15.7,65,85
0.909773975,18,9.07,15.4,66,65
0.61218,19,-0.02,14.6,69,54
0.0021928,20,0,13.6,73,40
0,21,0,13.5,77,35
0,22,0,13.5,75,37
0,23,0,13.1,75,40
0,0,0,13,74,38
0,1,0,12.5,77,36
0,2,0,11.9,80,21
0,3,0,11.5,82,18
0,4,0,11.3,83,12
0,5,0,10.8,85,5
0,6,0,10.5,86,12
0,7,-0.82,10.2,87,21
0.01799025,8,8.28,10,89,15
0.079013325,9,16.97,11,90,24
0.24367235,10,24.78,12.5,84,28
0.15309095,11,31.14,13.4,77,45
0.177490525,12,35.39,14,74,34
0.468704025,13,36.93,14.9,72,10
0.4435052,14,35.52,15.2,72,26
0.80983645,15,31.39,15.3,73,48
0.815038325,16,25.12,15,74,46
0.389338025,17,17.37,14.7,75,31
0.40906625,18,8.71,14.2,75,23
0.0825617,19,-0.39,13.5,78,19
0.00074755,20,0,12.8,81,8
0,21,0,12.1,78,56
0,22,0,12,78,81
0,23,0,12.1,76,100
0,0,0,12.5,73,100
0,1,0,12.9,70,100
0,2,0,13,68,100
0,3,0,12.9,69,100
0,4,0,12.4,74,100
0,5,0,12,78,100
0,6,0,11.4,84,100
0,7,-1.08,11.1,85,100
0.00334965,8,8.02,10.9,86,91
0.00710955,9,16.69,11.3,84,93
0.08275335,10,24.48,11.5,87,100
0.192788075,11,30.8,12.1,88,100
0.178873,12,35.02,12.4,88,100
0.168806975,13,36.54,12.6,91,100
0.486224,14,35.12,13,91,100
0.235189,15,31,13.4,88,100
0.49891005,16,24.73,12.9,84,100
0.383094425,17,16.99,13.2,78,100
0.315515825,18,8.34,12.4,82,74
0.05572115,19,-0.75,11.7,86,59
0,20,0,11.5,86,82
0,21,0,11.5,87,100
0,22,0,11.5,80,98
0,23,0,11,80,99
0,0,0,10.6,81,90
0,1,0,10.3,84,91
0,2,0,10.4,84,48
0,3,0,10.2,84,65
0,4,0,10.2,83,66
0,5,0,10,84,65
0,6,0,9.7,86,67
0,7,-1.33,9.5,87,100
0.00315845,8,7.76,9.4,88,100
0.128758375,9,16.42,9.8,86,100
0.07832135,10,24.18,10.4,83,100
0.080687775,11,30.47,10.8,80,100
0.219004475,12,34.66,11.2,76,100
0.4282988,13,36.16,11.1,77,100
0.14217925,14,34.73,11.5,77,100
0.55821235,15,30.6,12.1,73,100
0.3843313,16,24.35,12.3,72,100
0.4096019,17,16.62,12.1,71,100
0.06176085,18,7.98,11.1,76,100
0.03078375,19,-1.11,10.6,80,100
0,20,0,9.8,84,100
0,21,0,9.1,88,100
0,22,0,8.8,89,100
0,23,0,8.5,89,76
0,0,0,8,91,76
0,1,0,8,91,81
0,2,0,8.1,90,88
0,3,0,8.3,88,85
0,4,0,8.7,86,100
0,5,0,8.6,86,100
0,6,0,8.5,87,97
0,7,-1.59,8.6,88,100
0.011022625,8,7.5,8.5,88,41
0.070575475,9,16.14,8.9,92,42
0.1015031,10,23.88,11.3,81,44
0.231814575,11,30.14,12.6,68,20
0.31719315,12,34.29,13.3,61,55
0.6139377,13,35.77,13.7,58,44
0.923126525,14,34.33,13.8,60,63
0.7028709,15,30.21,13.8,63,78
0.589485175,16,23.96,13.6,65,90
0.321731975,17,16.25,13.2,68,76
0.400058675,18,7.61,12.7,72,55
0.0227434,19,-1.47,12.1,78,62
0,20,0,11.3,84,57
0,21,0,9.9,87,69
0,22,0,9.4,90,100
0,23,0,9,91,89
0,0,0,8.6,92,33
0,1,0,8.5,94,26
0,2,0,8,95,39
0,3,0,7.6,97,26
0,4,0,7.1,98,16
0,5,0,6.7,99,22
0,6,0,6.4,99,22
0,7,-1.84,6.1,99,17
0.001790525,8,7.24,5.7,99,13
0.066656975,9,15.86,6.9,99,7
0.1007282,10,23.57,9.2,95,11
0.1197476,11,29.8,10.9,90,18
0.14994195,12,33.92,12.4,81,30
0.4581482,13,35.38,13.4,70,68
0.732566175,14,33.93,14,64,61
1.047171225,15,29.81,14.3,61,84
1.29866665,16,23.58,14.4,59,89
0.261015475,17,15.87,14.4,58,100
0.0973506,18,7.25,14.1,61,89
0.1142898,19,-1.83,13.4,65,59
0.0004289,20,0,12.1,78,45
0,21,0,10.3,83,33
0,22,0,11.5,75,37
0,23,0,11.1,77,33
0,0,0,10.6,81,29
0,1,0,8.4,90,35
0,2,0,7,95,37
0,3,0,6.9,94,8
0,4,0,7.3,93,59
0,5,0,7.2,93,9
0,6,0,7.3,92,2
0,7,-2.1,7.3,92,2
0.015588175,8,6.97,7.4,92,23
0.0560863,9,15.58,8.9,92,39
0.209002775,10,23.27,10.9,88,10
0.31556875,11,29.47,12.9,81,4
0.29938045,12,33.56,14.2,74,14
0.349973525,13,34.99,14.9,74,44
0.68550235,14,33.53,15.3,75,49
0.6346359,15,29.42,15.6,73,52
0.513763025,16,23.2,15.8,67,64
1.098435075,17,15.5,15.7,64,74
0.3651202,18,6.89,15.5,63,100
0.03214035,19,-2.19,14.8,62,100
0,20,0,14.4,62,77
0,21,0,13.7,68,87
0,22,0,13.7,68,100
0,23,0,13.5,70,95
0,0,0,12.4,79,100
0,1,0,11.8,84,100
0,2,0,11.7,86,100
0,3,0,11.7,86,100
0,4,0,11.9,88,100
0,5,0,13,90,100
0,6,0,14.1,91,83
0,7,-2.36,14,90,72
0.00236085,8,6.71,13.4,90,41
0.0606397,9,15.31,13.3,87,31
0.1745904,10,22.96,14,86,30
0.227006175,11,29.13,14.6,85,88
0.383213175,12,33.19,15.5,80,43
0.518542825,13,34.6,15.9,75,35
0.5468806,14,33.13,16.2,72,34
0.84944615,15,29.02,16.1,68,32
0.82129955,16,22.82,16,69,28
0.927134325,17,15.13,15.9,67,19
0.615854225,18,6.52,15.7,68,32
0.11735775,19,-2.55,15.1,67,39
0,20,0,14.7,67,25
0,21,0,14.6,70,14
0,22,0,14.1,74,11
0,23,0,14,77,12
0,0,0,14.1,79,58
0,1,0,13.9,81,46
0,2,0,13.7,82,29
0,3,0,13.4,83,42
0,4,0,13.1,84,53
0,5,0,13.1,84,83
0,6,0,13.1,83,60
0,7,-2.61,12.7,85,33
0.0029543,8,6.45,12.8,84,67
0.094936025,9,15.02,13.4,83,60
0.23947785,10,22.66,14.1,82,48
0.278571225,11,28.8,15.1,80,70
0.384934525,12,32.83,15.5,75,84
0.53033595,13,34.21,15.9,71,53
0.608089625,14,32.74,16.2,68,41
1.215705975,15,28.63,16.2,67,30
0.931507125,16,22.44,16.1,66,36
0.8250931,17,14.76,15.7,68,25
1.00662305,18,6.16,15.2,71,21
0.063710375,19,-2.91,14.4,74,1
0,20,0,13.8,76,13
0,21,0,13.2,76,4
0,22,0,12.9,78,1
0,23,0,12.7,81,2
0,0,0,12.5,83,2
0,1,0,12.1,84,5
0,2,0,12,85,8
0,3,0,11.7,86,18
0,4,0,11.6,86,36
0,5,0,11.3,86,55
0,6,0,10.8,88,100
0,7,-2.87,10.6,89,94
0.0000998,8,6.18,10.5,89,56
0.03040835,9,14.74,11.1,93,27
0.093455875,10,22.35,13.8,86,16
0.280924825,11,28.46,15.2,79,42
0.322051275,12,32.46,16,72,94
0.503662275,13,33.82,16.2,70,69
0.52908695,14,32.34,16.6,67,99
0.3639275,15,28.24,16.5,67,100
0.169366075,16,22.06,16.4,67,100
0.49068515,17,14.4,16,72,71
0.293698675,18,5.81,15.6,75,54
0.01077925,19,-3.26,14.7,79,77
0,20,0,13.7,85,74
0,21,0,12.9,86,37
0,22,0,12.2,88,21
0,23,0,11.9,89,31
0,0,0,11.7,89,67
0,1,0,11.5,89,81
0,2,0,11.6,88,54
0,3,0,11.6,87,52
0,4,0,11.2,89,28
0,5,0,10.6,91,26
0,6,0,10.2,92,29
0,7,-3.13,9.9,93,29
0,8,5.92,9.7,93,19
0.069349325,9,14.46,10.2,94,15
0.18704075,10,22.05,11.4,90,16
0.188656975,11,28.13,13,83,2
0.23204885,12,32.09,14.1,80,17
0.49764105,13,33.44,15.4,77,4
0.598993175,14,31.95,16.7,73,51
1.03038955,15,27.85,17.5,72,63
0.564849375,16,21.68,17.8,73,87
0.6032358,17,14.03,17.7,73,100
0.25484405,18,5.45,17.2,76,75
0.0125266,19,-3.61,16.5,77,90
0,20,0,16.3,77,100
0,21,0,16.1,78,48
0,22,0,15.5,80,41
0,23,0,15.3,82,100
0,0,0,14.9,84,41
0,1,0,14.6,85,38
0,2,0,14.5,86,53
0,3,0,14.3,86,57
0,4,0,14.3,85,49
0,5,0,14.5,84,47
0,6,0,14.8,82,62
0,7,-3.39,14.9,82,54
0,8,5.65,14.7,83,43
0.023623525,9,14.18,14.5,83,23
0.1025343,10,21.74,15.2,81,22
0.20344885,11,27.79,16.2,78,17
0.314966725,12,31.73,17.2,72,90
0.22599855,13,33.05,17.8,70,87
0.233731625,14,31.55,18.5,67,88
0.382871225,15,27.46,18.7,66,67
0.33826365,16,21.3,18.5,67,51
0.39183705,17,13.67,18.3,68,56
0.06607515,18,5.09,17.9,69,95
0.000872375,19,0,17.8,71,100
0,20,0,17.8,74,100
0,21,0,16.9,78,100
0,22,0,15.9,82,100
0,23,0,15.6,79,65
0,0,0,15.3,69,53
0,1,0,14.7,64,37
0,2,0,14.3,64,47
0,3,0,13.9,66,44
0,4,0,13.6,68,35
0,5,0,13.2,69,46
0,6,0,13,70,21
0,7,-3.65,12.7,71,40
0.001250525,8,5.38,12.7,72,62
0.044904725,9,13.9,12.9,78,48
0.09389425,10,21.43,13.6,75,36
0.13488745,11,27.45,14.3,68,33
0.2150482,12,31.36,15,64,23
0.325640175,13,32.66,15.6,61,29
0.673697525,14,31.16,15.9,59,31
1.017303375,15,27.08,15.9,59,22
1.245520975,16,20.93,15.8,59,28
1.25755175,17,13.3,15.5,60,4
0.910497,18,4.74,15,64,3
0.122102375,19,0,14.1,67,5
0,20,0,13.3,71,11
0,21,0,12.6,72,14
0,22,0,12.4,74,5
0,23,0,12.2,75,14
0,0,0,12.1,77,20
0,1,0,12.1,77,28
0,2,0,12.4,77,28
0,3,0,12.4,77,14
0,4,0,12.2,78,14
0,5,0,12.2,78,19
0,6,0,12,79,20
0,7,-3.91,12.1,78,33
0,8,5.12,12,79,48
0.0665572,9,13.61,11.9,87,38
0.211499625,10,21.12,12.6,85,39
0.27701475,11,27.11,13.9,81,44
0.285309925,12,31,15.1,78,95
0.523854775,13,32.28,16.2,72,59
0.56361775,14,30.77,16.6,69,75
0.6049386,15,26.69,16.8,68,100
0.291640475,16,20.56,16.8,68,100
0.263224,17,12.94,16.7,69,100
0.263802225,18,4.39,16.1,71,71
0.06677195,19,0,15.6,72,31
0,20,0,15.1,73,33
0,21,0,14.3,76,46
0,22,0,14.1,77,62
0,23,0,14,79,68
0,0,0,14,81,100
0,1,0,14.1,84,100
0,2,0,13.8,87,100
0,3,0,13.3,85,100
0,4,0,12.8,81,88
0,5,0,12.1,81,33
0,6,0,11.6,80,42
0,7,0,11.4,80,26
0,8,4.85,11.3,80,30
0.048391175,9,13.33,11.9,79,23
0.16223395,10,20.81,12.6,77,20
0.2254362,11,26.78,13.6,70,22
0.20672645,12,30.63,14.2,64,56
0.306254125,13,31.9,14.4,63,30
0.426291175,14,30.38,14.6,62,31
0.80921335,15,26.31,14.5,64,29
1.07426805,16,20.19,14.6,63,40
1.003404575,17,12.59,14.3,65,21
0.89858895,18,4.04,13.9,67,33
0.04458235,19,0,13,71,28
0,20,0,12.1,76,43
0,21,0,11.8,75,50
0,22,0,11.3,78,19
0,23,0,10.6,82,21
0,0,0,10.1,87,38
0,1,0,9.5,89,20
0,2,0,9.3,90,6
0,3,0,9.1,91,3
0,4,0,8.9,92,2
0,5,0,8.7,92,1
0,6,0,8.5,92,6
0,7,0,8.3,92,1
0,8,4.58,7.9,93,13
0.039511575,9,13.04,8,95,24
0.095165125,10,20.51,9.5,90,25
0.1184473,11,26.44,11.3,83,6
0.12999215,12,30.27,12.8,76,23
0.20091975,13,31.51,13.9,66,19
0.463852725,14,30,14.7,60,21
0.8917667,15,25.93,15.2,58,10
1.129131425,16,19.82,15.5,58,7
1.1466235,17,12.23,15.4,60,1
0.8429784,18,3.69,14.7,66,0
0.0709797,19,0,13.3,71,0
0,20,0,12.2,75,0
0,21,0,11.7,75,0
0,22,0,11.2,75,7
0,23,0,10.8,75,15
0,0,0,10.5,76,8
0,1,0,10.1,78,6
0,2,0,9.9,80,18
0,3,0,9.7,82,28
0,4,0,9.6,84,29
0,5,0,9.5,87,27
0,6,0,9.4,89,2
0,7,0,9.3,91,19
0,8,4.31,9.4,92,43
0.0775057,9,12.76,10.2,91,37
0.19742545,10,20.2,11.5,88,38
0.2524056,11,26.1,13.6,82,76
0.420822775,12,29.91,15.5,78,100
0.1391526,13,31.13,16.1,76,100
0.183516875,14,29.61,15,83,100
0.1686573,15,25.55,14,85,100
0.36939785,16,19.45,13.6,82,69
1.1194406,17,11.88,13.4,77,10
0.805053125,18,3.35,13.3,74,6
0.048976,19,0,12.3,75,17
0,20,0,11.7,78,51
0,21,0,11.3,75,48
0,22,0,11.2,75,32
0,23,0,11,75,19
0,0,0,10.8,76,47
0,1,0,10.7,76,50
0,2,0,10.4,77,41
0,3,0,10.4,78,47
0,4,0,10,80,61
0,5,0,9.1,84,47
0,6,0,9.1,85,38
0,7,0,9.5,85,28
0,8,4.04,9.2,86,30
0.060598175,9,12.47,9.1,86,70
0.1657583,10,19.89,10.6,83,83
0.28526155,11,25.77,12.1,79,51
0.2075481,12,29.54,13.2,75,55
0.28480505,13,30.75,14.3,68,53
0.401789425,14,29.23,14.9,62,70
0.73203115,15,25.17,14.9,60,89
1.130909925,16,19.09,14.8,61,87
1.083992175,17,11.52,14.7,61,40
0.712165425,18,3.01,14.1,67,14
0.0389003,19,0,13.3,76,14
0,20,0,13,71,37
0,21,0,10.7,86,39
0,22,0,9.6,90,35
0,23,0,8.7,93,18
0,0,0,8.2,94,53
0,1,0,8.2,94,40
0,2,0,8.2,94,62
0,3,0,8.1,93,79
0,4,0,7.8,94,67
0,5,0,7.5,95,39
0,6,0,7.1,95,5
0,7,0,6.9,95,9
0,8,3.77,6.5,96,58
0.0700495,9,12.19,6.6,97,56
0.1084145,10,19.58,8.4,93,27
0.120593325,11,25.43,10.3,85,10
0.159278125,12,29.18,12.1,77,17
0.24993355,13,30.38,13.3,70,3
0.5777494,14,28.84,14,66,11
0.673003775,15,24.8,14.3,63,46
0.933000825,16,18.72,14.1,65,32
0.32380825,17,11.18,13.9,68,46
0.5176276,18,2.67,13.3,73,23
0.017160525,19,0,12,80,32
0,20,0,11,85,18
0,21,0,10.4,83,24
0,22,0,10.1,86,26
0,23,0,9.8,88,31
0,0,0,9.9,89,81
0,1,0,10.2,88,83
0,2,0,10.5,87,81
0,3,0,11,87,75
0,4,0,11.5,89,80
0,5,0,12.1,92,61
0,6,0,12.2,94,78
0,7,0,12.2,95,79
0,8,3.5,12.2,95,92
0.00955745,9,11.9,12.1,95,100
0.070987775,10,19.27,12.4,95,100
0.1783807,11,25.09,12.9,94,100
0.145173725,12,28.82,13.2,93,100
0.24047315,13,30,13.3,93,100
0.198822325,14,28.46,13.1,94,100
0.1349123,15,24.43,13,94,100
0.0642839,16,18.36,13.6,89,100
0.04157795,17,10.83,13.9,87,100
0.164934725,18,2.33,13.6,89,100
0.034265275,19,0,13.2,91,95
0,20,0,12.4,95,42
0,21,0,11.3,96,14
0,22,0,11.8,95,6
0,23,0,11.5,95,2
0,0,0,11,96,64
0,1,0,10,98,78
0,2,0,8.9,100,91
0,3,0,8.5,100,90
0,4,0,8.6,100,96
0,5,0,8.8,100,100
0,6,0,9,99,100
0,7,0,9.4,99,100
0,8,3.23,9.6,99,100
0.002221275,9,11.61,11.4,98,100
0.01496025,10,18.96,12.1,96,100
0.05336965,11,24.76,12.8,95,100
0.2147164,12,28.46,13.3,94,100
0.169638925,13,29.63,14.1,92,100
0.259398025,14,28.09,14.6,91,100
0.46484245,15,24.06,15,90,100
0.40561315,16,18.01,15.3,87,45
0.342692125,17,10.49,15.4,86,59
0.086794125,18,2,14.8,87,100
0.00057315,19,0,14.1,89,95
0,20,0,13.7,90,71
0,21,0,13.4,93,65
0,22,0,13.6,93,51
0,23,0,13.5,92,64
0,0,0,13.5,92,63
0,1,0,13.4,92,47
0,2,0,13.3,92,47
0,3,0,13.3,91,67
0,4,0,13,92,28
0,5,0,12.9,93,17
0,6,0,12.5,94,9
0,7,0,12,96,24
0,8,2.96,11.7,96,23
0.02220595,9,11.33,11.7,96,47
0.089387075,10,18.65,12.4,94,52
0.24422175,11,24.42,13.6,90,29
0.268339875,12,28.1,14.7,86,100
0.353579375,13,29.25,15.2,87,100
0.2442029,14,27.71,15.4,90,100
0.387402275,15,23.69,15.5,90,100
0.5641562,16,17.65,15.6,86,46
0.48095235,17,10.15,15.8,81,34
0.36940255,18,1.67,15.1,80,13
0.008216175,19,0,14.6,80,38
0,20,0,14.6,80,68
0,21,0,14.3,84,53
0,22,0,14.3,83,45
0,23,0,14.2,84,36
0,0,0,13.8,85,34
0,1,0,13.8,85,41
0,2,0,13.5,87,49
0,3,0,13.2,88,83
0,4,0,13,89,17
0,5,0,12.9,88,65
0,6,0,13,87,75
0,7,0,12.9,87,49
0,8,2.69,12.8,87,56
0.033627525,9,11.04,13.4,87,41
0.076307575,10,18.34,13.8,86,16
0.153659625,11,24.09,14.9,81,20
0.206026575,12,27.75,15.8,73,32
0.26300495,13,28.88,16.4,66,29
0.461899225,14,27.34,16.6,65,68
0.7159268,15,23.33,16.8,63,84
0.54100775,16,17.3,16.9,63,53
0.278630875,17,9.81,16.6,67,100
0.0999119,18,1.34,15.9,72,100
0.0011102,19,0,14.9,76,88
0,20,0,13.8,81,59
0,21,0,13.4,82,55
0,22,0,13.2,85,61
0,23,0,13.2,87,100
0,0,0,12.9,90,65
0,1,0,12.9,92,73
0,2,0,13.1,92,37
0,3,0,13.7,92,24
0,4,0,14,92,23
0,5,0,14.4,92,19
0,6,0,14.8,93,49
0,7,0,15.2,93,39
0,8,2.42,15.6,93,29
0.01298805,9,10.75,15.8,91,33
0.018951825,10,18.03,16.5,91,61
0.01919015,11,23.76,17.1,90,65
0.09218925,12,27.39,17.2,91,95
0.1095737,13,28.51,17.6,92,44
0.148418325,14,26.97,17.4,88,100
0.3706108,15,22.97,17,88,100
0.313974275,16,16.96,17,88,56
0.300108575,17,9.47,16.7,87,47
0.07474945,18,1.02,16.1,88,86
0,19,0,15.4,90,88
0,20,0,15,92,66
0,21,0,14.4,94,27
0,22,0,14.3,94,30
0,23,0,14,95,46
0,0,0,13.7,96,82
0,1,0,13.5,96,37
0,2,0,13.4,96,53
0,3,0,13.1,96,46
0,4,0,12.8,97,30
0,5,0,12.7,96,30
0,6,0,12.6,95,30
0,7,0,12.1,95,29
0,8,2.15,11.2,96,20
0.01705045,9,10.47,10.4,96,2
0.069710725,10,17.72,12.3,95,5
0.09393525,11,23.42,15.1,84,2
0.105376175,12,27.04,15.8,75,1
0.165001025,13,28.15,16.2,71,2
0.3458343,14,26.6,16.3,70,2
0.76655735,15,22.61,16.3,69,5
1.03557315,16,16.61,16,70,1
1.011035075,17,9.14,15.5,74,1
0.5495044,18,0.7,14.4,80,2
0.00551615,19,0,13.2,86,1
0,20,0,12.2,90,1
0,21,0,10.8,95,4
0,22,0,10.1,97,19
0,23,0,9.9,97,36
0,0,0,9.6,96,36
0,1,0,9.6,96,55
0,2,0,9.8,95,68
0,3,0,9.7,94,75
0,4,0,9.4,94,76
0,5,0,9.4,94,71
0,6,0,9.4,93,68
0,7,0,9.4,92,64
0,8,1.88,9.4,92,50
0.022202075,9,10.18,9.5,93,40
0.089898575,10,17.42,10.2,90,35
0.137473325,11,23.09,11.2,85,46
0.19257225,12,26.69,12.2,78,79
0.29797185,13,27.78,12.7,73,48
0.38775955,14,26.24,13.3,70,16
0.82252415,15,22.25,13.7,68,5
0.9814383,16,16.27,13.7,68,7
0.881146775,17,8.82,13.5,70,22
0.192978875,18,0.38,12.6,73,27
0.0036566,19,0,11.7,76,25
0,20,0,11.3,76,19
0,21,0,10.7,80,25
0,22,0,10.2,81,18
0,23,0,9.9,82,25
0,0,0,9.7,83,28
0,1,0,9.5,84,28
0,2,0,9.3,85,23
0,3,0,9.3,85,32
0,4,0,9.3,86,35
0,5,0,9.3,86,35
0,6,0,9.4,86,39
0,7,0,9.7,85,42
0,8,1.61,10,83,43
0.009949525,9,9.89,9.9,90,65
0.114335175,10,17.11,10.9,87,65
0.19115785,11,22.76,12,86,46
0.1366073,12,26.34,12.5,89,32
0.153742375,13,27.42,12.6,92,77
0.18908715,14,25.88,13.2,93,89
0.051001,15,21.9,14.3,93,100
